not_bio_related	name	summary	url
 	bioconductor-macat	This library contains functions to investigate links between differential gene expression and the chromosomal localization of the genes. MACAT is motivated by the common observation of phenomena involving large chromosomal regions in tumor cells. MACAT is the implementation of a statistical approach for identifying significantly differentially expressed chromosome regions. The functions have been tested on a publicly available data set about acute lymphoblastic leukemia (Yeoh et al.Cancer Cell 2002), which is provided in the library 'stjudem'.	http://bioconductor.org/packages/3.5/bioc/html/macat.html
 	bioconductor-macorrplot	Graphically displays correlation in microarray data that is due to insufficient normalization	http://bioconductor.org/packages/3.5/bioc/html/maCorrPlot.html
 	bioconductor-made4	Multivariate data analysis and graphical display of microarray data. Functions include between group analysis and coinertia analysis. It contains functions that require ADE4.	http://bioconductor.org/packages/release/bioc/html/made4.html
 	bioconductor-makecdfenv	This package has two functions. One reads a Affymetrix chip description file (CDF) and creates a hash table environment containing the location/probe set membership mapping. The other creates a package that automatically loads that environment.	http://bioconductor.org/packages/3.5/bioc/html/makecdfenv.html
 	bioconductor-manta	Tools for robust comparative metatranscriptomics.	http://bioconductor.org/packages/3.5/bioc/html/manta.html
 	bioconductor-mantelcorr	Computes Mantel cluster correlations from a (p x n) numeric data matrix (e.g. microarray gene-expression data).	http://bioconductor.org/packages/3.5/bioc/html/MantelCorr.html
 	bioconductor-marray	Class definitions for two-color spotted microarray data. Fuctions for data input, diagnostic plots, normalization and quality checking.	http://bioconductor.org/packages/release/bioc/html/marray.html
 	bioconductor-masigpro	maSigPro is a regression based approach to find genes for which there are significant gene expression profile differences between experimental groups in time course microarray and RNA-Seq experiments.	http://bioconductor.org/packages/release/bioc/html/maSigPro.html
 	bioconductor-massarray	This package is designed for the import, quality control, analysis, and visualization of methylation data generated using Sequenom's MassArray platform.  The tools herein contain a highly detailed amplicon prediction for optimal assay design.  Also included are quality control measures of data, such as primer dimer and bisulfite conversion efficiency estimation.  Methylation data are calculated using the same algorithms contained in the EpiTyper software package.  Additionally, automatic SNP-detection can be used to flag potentially confounded data from specific CG sites.  Visualization includes barplots of methylation data as well as UCSC Genome Browser-compatible BED tracks.  Multiple assays can be positionally combined for integrated analysis.	http://bioconductor.org/packages/3.5/bioc/html/MassArray.html
 	bioconductor-massir	Predicts the sex of samples in gene expression microarray datasets	http://bioconductor.org/packages/3.5/bioc/html/massiR.html
 	bioconductor-massspecwavelet	Processing Mass Spectrometry spectrum by using wavelet based algorithm	http://bioconductor.org/packages/release/bioc/html/MassSpecWavelet.html
 	bioconductor-mbamethyl	This package provides a function for reconstructing DNA methylation values from raw measurements. It iteratively implements the group fused lars to smooth related-by-location methylation values and the constrained least squares to remove probe affinity effect across multiple sequences.	http://bioconductor.org/packages/3.5/bioc/html/MBAmethyl.html
 	bioconductor-mbased	The package implements MBASED algorithm for detecting allele-specific gene expression from RNA count data, where allele counts at individual loci (SNVs) are integrated into a gene-specific measure of ASE, and utilizes simulations to appropriately assess the statistical significance of observed ASE.	http://bioconductor.org/packages/3.5/bioc/html/MBASED.html
 	bioconductor-mbttest	MBttest method was developed from beta t-test method of Baggerly et al(2003). Compared to baySeq (Hard castle and Kelly 2010), DESeq (Anders and Huber 2010) and exact test (Robinson and Smyth 2007, 2008) and the GLM of McCarthy et al(2012), MBttest is of high work efficiency,that is, it has high power, high conservativeness of FDR estimation and high stability. MBttest is suit- able to transcriptomic data, tag data, SAGE data (count data) from small samples or a few replicate libraries. It can be used to identify genes, mRNA isoforms or tags differentially expressed between two conditions.	http://bioconductor.org/packages/3.5/bioc/html/MBttest.html
 	bioconductor-mdgsa	Functions to preform a Gene Set Analysis in several genomic dimensions. Including methods for miRNAs.	http://bioconductor.org/packages/3.5/bioc/html/mdgsa.html
 	bioconductor-mdqc	MDQC is a multivariate quality assessment method for microarrays based on quality control (QC) reports. The Mahalanobis distance of an array's quality attributes is used to measure the similarity of the quality of that array against the quality of the other arrays. Then, arrays with unusually high distances can be flagged as potentially low-quality.	http://bioconductor.org/packages/3.5/bioc/html/mdqc.html
 	bioconductor-medips	MEDIPS was developed for analyzing data derived from methylated DNA immunoprecipitation (MeDIP) experiments followed by sequencing (MeDIP-seq). However, MEDIPS provides functionalities for the analysis of any kind of quantitative sequencing data (e.g. ChIP-seq, MBD-seq, CMS-seq and others) including calculation of differential coverage between groups of samples and saturation and correlation analysis.	http://bioconductor.org/packages/release/bioc/html/MEDIPS.html
 	bioconductor-mergemaid	The functions in this R extension are intended for cross-study comparison of gene expression array data. Required from the user is gene expression matrices, their corresponding gene-id vectors and other useful information, and they could be 'list','matrix', or 'ExpressionSet'. The main function is 'mergeExprs' which transforms the input objects into data in the merged format, such that common genes in different datasets can be easily found. And the function 'intcor' calculate the correlation coefficients. Other functions use the output from 'modelOutcome' to graphically display the results and cross-validate associations of gene expression data with survival.	http://bioconductor.org/packages/3.5/bioc/html/MergeMaid.html
